Name,DataType,Description,DataTypeID,Retentive,Force2,DisplayFormat,ArrayDimension1,ArrayDimension2,Publish,MarkAsUsed,MaxLength,InitialValue,DataSource,DataSourceClsid,IOAddress,IOAddressOffset,IOAddressAlias,Input_VTL,Output_VTL,DisplayName,OPCAccessLevel,extra_properties
R01412,WORD,mirror of CV05_LCU_STRT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01412,,,,,,Private,
R01413,WORD,mirror of CV05_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01413,,,,,,Private,
R01414,WORD,mirror of CV05_PULLSW1A,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01414,,,,,,Private,
R01415,WORD,mirror of CV05_PULLSW1B,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01415,,,,,,Private,
R01416,WORD,mirror of SA02B_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01416,,,,,,Private,
R01417,WORD,mirror of SA02B_MTR_FWDC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01417,,,,,,Private,
R01418,WORD,mirror of SA02B_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01418,,,,,,Private,
R01419,WORD,mirror of SA02B_LCU_STRTFWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01419,,,,,,Private,
R01420,WORD,mirror of SA02B_LCU_STRTREV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01420,,,,,,Private,
R01421,WORD,mirror of SA02B_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01421,,,,,,Private,
R01422,WORD,mirror of SA02C_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01422,,,,,,Private,
R01423,WORD,mirror of SA02C_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01423,,,,,,Private,
R01424,WORD,mirror of SA02C_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01424,,,,,,Private,
R01425,WORD,mirror of SA02C_LCU_STRT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01425,,,,,,Private,
R01426,WORD,mirror of SA02C_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01426,,,,,,Private,
R01427,WORD,mirror of SA02D_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01427,,,,,,Private,
R01428,WORD,mirror of SA02D_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01428,,,,,,Private,
R01429,WORD,mirror of SA02D_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01429,,,,,,Private,
R01430,WORD,mirror of SA02D_LCU_STRT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01430,,,,,,Private,
R01431,WORD,mirror of SA02D_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01431,,,,,,Private,
R01432,WORD,mirror of SA02D_PRK,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01432,,,,,,Private,
R01433,WORD,mirror of SA02E_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01433,,,,,,Private,
R01434,WORD,mirror of SA02E_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01434,,,,,,Private,
R01435,WORD,mirror of SA02E_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01435,,,,,,Private,
R01436,WORD,mirror of SA02E_LCU_STRT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01436,,,,,,Private,
R01437,WORD,mirror of SA02E_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01437,,,,,,Private,
R01438,WORD,mirror of SA02E_SW_CAN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01438,,,,,,Private,
R01439,WORD,mirror of SA02E_SW_FIRSTCAN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01439,,,,,,Private,
R01440,WORD,mirror of SA02E_RESET,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01440,,,,,,Private,
R01441,WORD,mirror of SA02E_DOOR_LIM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01441,,,,,,Private,
R01442,WORD,mirror of CV04_WGH07_FLT,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01442,,,,,,Private,
R01443,WORD,mirror of RLF_SUB_MCCCB1_CLD,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01443,,,,,,Private,
R01444,WORD,mirror of RLF_SUB_MCCCB1_POSITN,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01444,,,,,,Private,
R01445,WORD,mirror of RLF_SUB_MCCCB1_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01445,,,,,,Private,
R01446,WORD,mirror of RLF_SUB_PM_KWHRS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01446,,,,,,Private,
R01447,WORD,mirror of RLF_SUB_ESP1,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01447,,,,,,Private,
R01448,WORD,mirror of RLF_SUB_ESP2,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01448,,,,,,Private,
R01449,WORD,mirror of TX04_TMPHIGH,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01449,,,,,,Private,
R01450,WORD,mirror of TX04_PRHIGH,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01450,,,,,,Private,
R01451,WORD,mirror of TX04_VNT_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01451,,,,,,Private,
R01452,WORD,mirror of RLF_CTRL_ROOM_ESP,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01452,,,,,,Private,
R01453,WORD,mirror of RLF_SUB_UPS_BATTLOW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01453,,,,,,Private,
R01454,WORD,mirror of RLF_SUB_FIRE_ALARM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01454,,,,,,Private,
R01455,WORD,mirror of RLF_SUB_FIRE_FLT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01455,,,,,,Private,
R01456,WORD,mirror of RLF_SUB_UPS_BATTON,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01456,,,,,,Private,
R01457,WORD,mirror of RLF_SUB_UPS_BYP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01457,,,,,,Private,
R01458,WORD,mirror of RLF_SUB_UPS_FLT,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01458,,,,,,Private,
R01459,WORD,mirror of BN02_PRLOW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01459,,,,,,Private,
R01460,WORD,mirror of CV04_BIN_LVLHI,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01460,,,,,,Private,
R01461,WORD,mirror of CV04_WGH05_FLT,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01461,,,,,,Private,
R01462,WORD,mirror of CV04_WGH05_INC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01462,,,,,,Private,
R01463,WORD,mirror of CV04_WGH04_FLT,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01463,,,,,,Private,
R01464,WORD,mirror of CV04_WGH04_INC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01464,,,,,,Private,
R01465,WORD,mirror of CV04_WGH03_FLT,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01465,,,,,,Private,
R01466,WORD,mirror of CV04_WGH03_INC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01466,,,,,,Private,
R01467,WORD,mirror of CV04_WGH02_FLT,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01467,,,,,,Private,
R01468,WORD,mirror of CV04_WGH02_INC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01468,,,,,,Private,
R01469,WORD,mirror of RLF_SUB_TNLFIRE,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01469,,,,,,Private,
R01470,WORD,mirror of RLF_SUB_MAINFIP_FLT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01470,,,,,,Private,
R01471,WORD,mirror of CV04_WGH07_INC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01471,,,,,,Private,
R01472,WORD,mirror of RLF_SUB2_ESP1,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01472,,,,,,Private,
R01473,WORD,mirror of RLF_SUB2_ESP2,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01473,,,,,,Private,
R01474,WORD,mirror of RLF_CTRL_ROOM_ESP2,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01474,,,,,,Private,
R01475,WORD,mirror of FV05A_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01475,,,,,,Private,
R01476,WORD,mirror of FV05A_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01476,,,,,,Private,
R01477,WORD,mirror of FV05A_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01477,,,,,,Private,
R01478,WORD,mirror of FV05A_MTR_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01478,,,,,,Private,
R01479,WORD,mirror of FV05A_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01479,,,,,,Private,
R01480,WORD,mirror of FV05A_MTR_THM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01480,,,,,,Private,
R01481,WORD,mirror of FV05_LCU_STRT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01481,,,,,,Private,
R01482,WORD,mirror of FV05A_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01482,,,,,,Private,
R01483,WORD,mirror of FV05_LCU_ESP,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01483,,,,,,Private,
R01484,WORD,mirror of FV05B_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01484,,,,,,Private,
R01485,WORD,mirror of FV05B_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01485,,,,,,Private,
R01486,WORD,mirror of FV05B_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01486,,,,,,Private,
R01487,WORD,mirror of FV05B_MTR_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01487,,,,,,Private,
R01488,WORD,mirror of FV05B_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01488,,,,,,Private,
R01489,WORD,mirror of FV05B_MTR_THM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01489,,,,,,Private,
R01490,WORD,mirror of FV05B_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01490,,,,,,Private,
R01491,WORD,mirror of FV05C_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01491,,,,,,Private,
R01492,WORD,mirror of FV05C_ACT_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01492,,,,,,Private,
R01493,WORD,mirror of FV05C_ACT_OPNC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01493,,,,,,Private,
R01494,WORD,mirror of FV05C_ACT_CLSC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01494,,,,,,Private,
R01495,WORD,mirror of FV05C_ACT_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01495,,,,,,Private,
R01496,WORD,mirror of FV05C_ACT_EOL,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01496,,,,,,Private,
R01497,WORD,mirror of FV05C_LCU_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01497,,,,,,Private,
R01498,WORD,mirror of FV05C_LCU_CLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01498,,,,,,Private,
R01499,WORD,mirror of FV05C_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01499,,,,,,Private,
R01500,WORD,mirror of FV05C_ACT_OSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01500,,,,,,Private,
R01501,WORD,mirror of FV05C_ACT_CSW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01501,,,,,,Private,
R01502,WORD,mirror of FV05D_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01502,,,,,,Private,
R01503,WORD,mirror of FV05D_ACT_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01503,,,,,,Private,
R01504,WORD,mirror of FV05D_ACT_OPNC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01504,,,,,,Private,
R01505,WORD,mirror of FV05D_ACT_CLSC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01505,,,,,,Private,
R01506,WORD,mirror of FV05D_ACT_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01506,,,,,,Private,
R01507,WORD,mirror of FV05D_ACT_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01507,,,,,,Private,
R01508,WORD,mirror of FV05D_LCU_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01508,,,,,,Private,
R01509,WORD,mirror of FV05D_LCU_CLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01509,,,,,,Private,
R01510,WORD,mirror of FV05D_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01510,,,,,,Private,
R01511,WORD,mirror of FV05D_ACT_CSW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01511,,,,,,Private,
R01512,WORD,mirror of FV05D_ACT_OSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01512,,,,,,Private,
R01513,WORD,mirror of FV05_STV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01513,,,,,,Private,
R01514,WORD,mirror of FV05D_ACT_OOTSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01514,,,,,,Private,
R01515,WORD,mirror of FV05D_ACT_COTSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01515,,,,,,Private,
R01516,WORD,mirror of FN01_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01516,,,,,,Private,
R01517,WORD,mirror of FN01_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01517,,,,,,Private,
R01518,WORD,mirror of FN01_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01518,,,,,,Private,
R01519,WORD,mirror of FN01_MTR_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01519,,,,,,Private,
R01520,WORD,mirror of FN01_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01520,,,,,,Private,
R01521,WORD,mirror of FN01_LCU_STRT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01521,,,,,,Private,
R01522,WORD,mirror of FN01_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01522,,,,,,Private,
R01523,WORD,mirror of FN01_LCU_ESP,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01523,,,,,,Private,
R01524,WORD,mirror of FN01_FLWLOW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01524,,,,,,Private,
R01525,WORD,mirror of ETH_LAN_OK,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01525,,,,,,Private,
R01526,WORD,mirror of ETH_IFACE_OK,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01526,,,,,,Private,
R01527,WORD,mirror of ETH_CH1_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01527,,,,,,Private,
R01528,WORD,mirror of CV04_MTR1_ENB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01528,,,,,,Private,
R01529,WORD,mirror of CV04_WH,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01529,,,,,,Private,
R01530,WORD,mirror of CV04_BRK1_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01530,,,,,,Private,
R01531,WORD,mirror of CV04_BRK1_RLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01531,,,,,,Private,
R01532,WORD,mirror of CV04_MTR2_ENB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01532,,,,,,Private,
R01533,WORD,mirror of CV04_BRK2_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01533,,,,,,Private,
R01534,WORD,mirror of CV04_BRK2_RLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01534,,,,,,Private,
R01535,WORD,mirror of FV01A_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01535,,,,,,Private,
R01536,WORD,mirror of FV01B_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01536,,,,,,Private,
R01537,WORD,mirror of FV01C_ACT_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01537,,,,,,Private,
R01538,WORD,mirror of FV01C_ACT_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01538,,,,,,Private,
R01539,WORD,mirror of FV01D_ACT_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01539,,,,,,Private,
R01540,WORD,mirror of FV01D_ACT_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01540,,,,,,Private,
R01541,WORD,mirror of FV02A_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01541,,,,,,Private,
R01542,WORD,mirror of FV02B_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01542,,,,,,Private,
R01543,WORD,mirror of FV02C_ACT_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01543,,,,,,Private,
R01544,WORD,mirror of FV02C_ACT_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01544,,,,,,Private,
R01545,WORD,mirror of FV02D_ACT_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01545,,,,,,Private,
R01546,WORD,mirror of FV02D_ACT_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01546,,,,,,Private,
R01547,WORD,mirror of FV03A_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01547,,,,,,Private,
R01548,WORD,mirror of FV03B_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01548,,,,,,Private,
R01549,WORD,mirror of FV03C_ACT_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01549,,,,,,Private,
R01550,WORD,mirror of FV03C_ACT_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01550,,,,,,Private,
R01551,WORD,mirror of FV03D_ACT_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01551,,,,,,Private,
R01552,WORD,mirror of FV03D_ACT_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01552,,,,,,Private,
